id,name,brand_id,year,fuel,price
525,F 650 GS Dakar   (2004-2009),7,2007,2,3511
526,F 800 S   (2006-2012),7,2007,2,5820
527,F 800 ST   (2006-2010),7,2007,2,10263
528,G 450 X   (2007-2009),7,2007,2,4025
529,G 650 XChallenge   (2007-2010),7,2007,2,2539
530,G 650 Xcountry   (2007-2010),7,2007,2,5358
531,G 650 Xmoto   (2007-2010),7,2007,2,6551
532,HP2 Enduro   (2006-2009),7,2007,2,8224
533,HP2 Megamoto   (2007-2011),7,2007,2,6534
534,K 1200 GT   (2003-2009),7,2007,2,5651
535,K 1200 LT   (1999-2009),7,2007,2,6485
536,K 1200 R   (2005-2009),7,2007,2,10702
537,K 1200 R Sport   (2007-2011),7,2007,2,8434
538,K 1200 RS   (1999-2009),7,2007,2,3965
539,K 1200 S   (2005-2009),7,2007,2,5019
540,R 1100 R   (1997-2008),7,2007,2,5925
541,R 1100 RS   (1997-2008),7,2007,2,3520
542,R 1100 S   (1998-2007),7,2007,2,7988
543,R 1150 R   (2001-2007),7,2007,2,9914
544,R 1150 R Rockster   (2004-2008),7,2007,2,8671
545,R 1200 C   (2000-2007),7,2007,2,8834
546,R 1200 C Montauk   (2004-2008),7,2007,2,2707
547,R 1200 GS   (2004-2007),7,2007,2,9922
548,R 1200 GS 105cv   (2007-2010),7,2007,2,6545
549,R 1200 GS 98cv   (2007-2010),7,2007,2,4633
550,R 1200 GS Adventure 105cv   (2006-2009),7,2007,2,2439
551,R 1200 GS Adventure 98cv   (2006-2009),7,2007,2,9177
552,R 1200 R   (2007-2010),7,2007,2,6939
553,R 1200 RS   (2005-2008),7,2007,2,7417
554,R 1200 RT 110cv   (2005-2009),7,2007,2,1886
555,R 1200 RT 98cv   (2005-2009),7,2007,2,8156
556,R 1200 S   (2007-2012),7,2007,2,8979
557,R 1200 ST   (2005-2010),7,2007,2,10481
558,R 850 C   (2000-2007),7,2007,2,6549
559,R 850 R   (2002-2009),7,2007,2,8756
560,F 650   (1997-2008),7,2008,2,2761
561,F 650 FL   (1997-2008),7,2008,2,10043
562,F 650 GS   (2008-2012),7,2008,2,7182
563,F 650 GS Dakar   (2004-2009),7,2008,2,3108
564,F 800 GS   (2008-2012),7,2008,2,8031
565,F 800 S   (2006-2012),7,2008,2,10826
566,F 800 ST   (2006-2010),7,2008,2,6249
567,G 450 X   (2007-2009),7,2008,2,10114
568,G 650 GS   (2008-2010),7,2008,2,6018
569,G 650 XChallenge   (2007-2010),7,2008,2,6358
570,G 650 Xcountry   (2007-2010),7,2008,2,9198
571,G 650 Xmoto   (2007-2010),7,2008,2,2434
572,HP2 Enduro   (2006-2009),7,2008,2,3062
573,HP2 Megamoto   (2007-2011),7,2008,2,10193
574,HP2 Sport   (2008-2012),7,2008,2,5973
575,K 1200 GT   (2003-2009),7,2008,2,1591
576,K 1200 LT   (1999-2009),7,2008,2,6529
577,K 1200 R   (2005-2009),7,2008,2,5864
578,K 1200 R Sport   (2007-2011),7,2008,2,2943
579,K 1200 RS   (1999-2009),7,2008,2,5705
580,K 1200 S   (2005-2009),7,2008,2,7725
581,K 1300 GT   (2008-2013),7,2008,2,8274
582,R 1100 R   (1997-2008),7,2008,2,3261
583,R 1100 RS   (1997-2008),7,2008,2,5968
584,R 1150 R Rockster   (2004-2008),7,2008,2,5658
585,R 1200 C Montauk   (2004-2008),7,2008,2,2276
586,R 1200 GS 105cv   (2007-2010),7,2008,2,4733
587,R 1200 GS 98cv   (2007-2010),7,2008,2,5612
588,R 1200 GS Adventure 105cv   (2006-2009),7,2008,2,8655
589,R 1200 GS Adventure 98cv   (2006-2009),7,2008,2,9022
590,R 1200 R   (2007-2010),7,2008,2,3157
591,R 1200 RS   (2005-2008),7,2008,2,8082
592,R 1200 RT 110cv   (2005-2009),7,2008,2,2139
593,R 1200 RT 98cv   (2005-2009),7,2008,2,6027
594,R 1200 S   (2007-2012),7,2008,2,9287
595,R 1200 ST   (2005-2010),7,2008,2,10942
596,R 850 R   (2002-2009),7,2008,2,7102
597,F 650 GS   (2008-2012),7,2009,2,7873
598,F 650 GS Dakar   (2004-2009),7,2009,2,2784
599,F 800 GS   (2008-2012),7,2009,2,2323
600,F 800 R   (2009-2011),7,2009,2,10085
601,F 800 R CHRIS PFEIFFER EDITION   (2009-2010),7,2009,2,9693
602,F 800 R CHRIS PFEIFFER EDITION ABS   (2009-2010),7,2009,2,9058
603,F 800 S   (2006-2012),7,2009,2,1716
604,F 800 ST   (2006-2010),7,2009,2,4311
605,G 450 X   (2007-2009),7,2009,2,5631
606,G 650 GS   (2008-2010),7,2009,2,4215
607,G 650 XChallenge   (2007-2010),7,2009,2,7655
608,G 650 Xcountry   (2007-2010),7,2009,2,6159
609,G 650 Xmoto   (2007-2010),7,2009,2,8265
610,HP2 Enduro   (2006-2009),7,2009,2,10358
611,HP2 Megamoto   (2007-2011),7,2009,2,2257
612,HP2 Sport   (2008-2012),7,2009,2,9063
613,K 1200 GT   (2003-2009),7,2009,2,2177
614,K 1200 LT   (1999-2009),7,2009,2,3030
615,K 1200 R   (2005-2009),7,2009,2,7070
616,K 1200 R Sport   (2007-2011),7,2009,2,7931
617,K 1200 RS   (1999-2009),7,2009,2,7187
618,K 1200 S   (2005-2009),7,2009,2,6316
619,K 1300 GT   (2008-2013),7,2009,2,4468
620,K 1300 R   (2009-2013),7,2009,2,8599
621,K 1300 S   (2009-2015),7,2009,2,3857
622,R 1200 GS 105cv   (2007-2010),7,2009,2,6905
623,R 1200 GS 98cv   (2007-2010),7,2009,2,8563
624,R 1200 GS Adventure 105cv   (2006-2009),7,2009,2,3391
625,R 1200 GS Adventure 98cv   (2006-2009),7,2009,2,9340
626,R 1200 GS Edición Limitada 15 aniversario   (2009-2010),7,2009,2,9948
627,R 1200 R   (2007-2010),7,2009,2,10826
628,R 1200 RT 110cv   (2005-2009),7,2009,2,7693
629,R 1200 RT 98cv   (2005-2009),7,2009,2,2641
630,R 1200 S   (2007-2012),7,2009,2,7084
631,R 1200 ST   (2005-2010),7,2009,2,7331
632,R 850 R   (2002-2009),7,2009,2,6623
633,S 1000 RR   (2009-2011),7,2009,2,2220
634,S 1000 RR   (2009),7,2009,2,8316
635,F 650 GS   (2008-2012),7,2010,2,8950
636,F 800 GS   (2008-2012),7,2010,2,1931
637,F 800 R   (2009-2011),7,2010,2,4411
638,F 800 R CHRIS PFEIFFER EDITION   (2009-2010),7,2010,2,6754
639,F 800 R CHRIS PFEIFFER EDITION ABS   (2009-2010),7,2010,2,7404
640,F 800 S   (2006-2012),7,2010,2,7058
641,F 800 ST   (2006-2010),7,2010,2,6424
642,G 450 X   (2010),7,2010,2,1697
643,G 650 GS   (2008-2010),7,2010,2,4185
644,G 650 XChallenge   (2007-2010),7,2010,2,3271
645,G 650 Xcountry   (2007-2010),7,2010,2,4064
646,G 650 Xmoto   (2007-2010),7,2010,2,10553
647,HP2 Megamoto   (2007-2011),7,2010,2,10377
648,HP2 Sport   (2008-2012),7,2010,2,4710
649,K 1200 GT   (2010),7,2010,2,1728
650,K 1200 LT   (2010-2012),7,2010,2,9629
651,K 1200 R Sport   (2007-2011),7,2010,2,2818
652,K 1300 GT   (2008-2013),7,2010,2,9707
653,K 1300 GT Exclusive Edition   (2010-2013),7,2010,2,10499
654,K 1300 R   (2009-2013),7,2010,2,1845
655,K 1300 S   (2009-2015),7,2010,2,6284
656,R 1200 GS   (2010-2013),7,2010,2,9217
657,R 1200 GS 105cv   (2007-2010),7,2010,2,5482
658,R 1200 GS 98cv   (2007-2010),7,2010,2,8350
659,R 1200 GS Adventure   (2010-2013),7,2010,2,6476
660,R 1200 GS Edición Limitada 15 aniversario   (2009-2010),7,2010,2,8862
661,R 1200 R   (2007-2010),7,2010,2,7474
662,R 1200 RT   (2010-2013),7,2010,2,8320
663,R 1200 S   (2007-2012),7,2010,2,3423
664,R 1200 ST   (2005-2010),7,2010,2,4426
665,S 1000 RR   (2009-2011),7,2010,2,10817
666,F 650 GS   (2008-2012),7,2011,2,2779
667,F 650 GS 30 YEARS GS   (2011-2014),7,2011,2,1796
668,F 800 GS   (2008-2012),7,2011,2,5533
669,F 800 GS 30 YEARS GS   (2011-2012),7,2011,2,8766
670,F 800 GS Triple Black   (2011-2013),7,2011,2,2092
671,F 800 R   (2009-2011),7,2011,2,10182
672,F 800 S   (2006-2012),7,2011,2,5656
673,F 800 ST   (2011-2013),7,2011,2,8209
674,G 650 GS   (2011-2017),7,2011,2,4130
675,G 650 GS Sertao   (2011-2014),7,2011,2,7702
676,HP2 Megamoto   (2007-2011),7,2011,2,7703
677,HP2 Sport   (2008-2012),7,2011,2,7110
678,K 1200 LT   (2010-2012),7,2011,2,3634
679,K 1200 R Sport   (2007-2011),7,2011,2,3032
680,K 1300 GT   (2008-2013),7,2011,2,7691
681,K 1300 GT Exclusive Edition   (2010-2013),7,2011,2,3785
682,K 1300 R   (2009-2013),7,2011,2,6518
683,K 1300 S   (2009-2015),7,2011,2,10022
684,K 1600 GT   (2011-2016),7,2011,2,8179
685,K 1600 GTL   (2011-2016),7,2011,2,3428
686,R 1200 GS   (2010-2013),7,2011,2,3688
687,R 1200 GS 30 YEARS GS   (2011-2013),7,2011,2,5417
688,R 1200 GS Adventure   (2010-2013),7,2011,2,6377
689,R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),7,2011,2,8417
690,R 1200 GS TRIPLE BLACK   (2011-2013),7,2011,2,2135
691,R 1200 R   (2011-2014),7,2011,2,10276
692,R 1200 R CLASSIC   (2011-2012),7,2011,2,3490
693,R 1200 RT   (2010-2013),7,2011,2,10985
694,R 1200 S   (2007-2012),7,2011,2,5198
695,S 1000 RR   (2009-2011),7,2011,2,6242
696,C 600 Sport   (2012-2013),7,2012,2,7596
697,C 650 GT   (2012-2013),7,2012,2,4078
698,F 650 GS   (2008-2012),7,2012,2,5544
699,F 650 GS 30 YEARS GS   (2011-2014),7,2012,2,7700
700,F 700 GS   (2012-2015),7,2012,2,7303
701,F 800 GS   (2008-2012),7,2012,2,3244
702,F 800 GS   (2012-2015),7,2012,2,5828
703,F 800 GS 30 YEARS GS   (2011-2012),7,2012,2,8062
704,F 800 GS Triple Black   (2011-2013),7,2012,2,2196
705,F 800 R   (2012-2014),7,2012,2,2679
706,F 800 R  35 kW (2012-2019),7,2012,2,2057
707,F 800 S   (2006-2012),7,2012,2,2997
708,F 800 ST   (2011-2013),7,2012,2,4019
709,G 650 GS   (2011-2017),7,2012,2,5415
710,G 650 GS Sertao   (2011-2014),7,2012,2,9753
711,HP2 Sport   (2008-2012),7,2012,2,9413
712,HP4   (2012-2016),7,2012,2,8814
713,K 1200 LT   (2010-2012),7,2012,2,3654
714,K 1300 GT   (2008-2013),7,2012,2,6391
715,K 1300 GT Exclusive Edition   (2010-2013),7,2012,2,4413
716,K 1300 R   (2009-2013),7,2012,2,10850
717,K 1300 S   (2009-2015),7,2012,2,5919
718,K 1300 S HP   (2012-2015),7,2012,2,6635
719,K 1600 GT   (2011-2016),7,2012,2,7438
720,K 1600 GTL   (2011-2016),7,2012,2,2796
721,R 1200 GS   (2010-2013),7,2012,2,3370
722,R 1200 GS 30 YEARS GS   (2011-2013),7,2012,2,8895
723,R 1200 GS Adventure   (2010-2013),7,2012,2,6485
724,R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),7,2012,2,9027
725,R 1200 GS Rallye   (2012-2013),7,2012,2,4287
726,R 1200 GS TRIPLE BLACK   (2011-2013),7,2012,2,8059
727,R 1200 R   (2011-2014),7,2012,2,6653
728,R 1200 R CLASSIC   (2011-2012),7,2012,2,8247
729,R 1200 RT   (2010-2013),7,2012,2,5595
730,R 1200 S   (2007-2012),7,2012,2,8105
731,S 1000 RR   (2012-2014),7,2012,2,8774
732,C 600 Sport   (2012-2013),7,2013,2,5891
733,C 650 GT   (2012-2013),7,2013,2,7883
734,F 650 GS 30 YEARS GS   (2011-2014),7,2013,2,3129
735,F 700 GS   (2012-2015),7,2013,2,2779
736,F 800 GS   (2012-2015),7,2013,2,7508
737,F 800 GS Adventure   (2013-2018),7,2013,2,6662
738,F 800 GS Triple Black   (2011-2013),7,2013,2,3209
739,F 800 GT   (2013-2016),7,2013,2,3962
740,F 800 R   (2012-2014),7,2013,2,8954
741,F 800 R  35 kW (2012-2019),7,2013,2,3172
742,F 800 ST   (2011-2013),7,2013,2,7024
743,G 650 GS   (2011-2017),7,2013,2,5564
744,G 650 GS Sertao   (2011-2014),7,2013,2,2595
745,HP4   (2012-2016),7,2013,2,10707
746,K 1300 GT   (2008-2013),7,2013,2,2176
747,K 1300 GT Exclusive Edition   (2010-2013),7,2013,2,5034
748,K 1300 R   (2009-2013),7,2013,2,7077
749,K 1300 S   (2009-2015),7,2013,2,3252
750,K 1300 S HP   (2012-2015),7,2013,2,3434
751,K 1600 GT   (2011-2016),7,2013,2,10469
752,K 1600 GTL   (2011-2016),7,2013,2,9934
753,R 1200 GS   (2010-2013),7,2013,2,3371
754,R 1200 GS   (2013-2016),7,2013,2,2332
755,R 1200 GS 30 YEARS GS   (2011-2013),7,2013,2,10663
756,R 1200 GS Adventure   (2010-2013),7,2013,2,3715
757,R 1200 GS ADVENTURE 30 YEARS GS   (2011-2013),7,2013,2,2805
758,R 1200 GS Adventure 90 Aniversario   (2013),7,2013,2,6135
759,R 1200 GS Rallye   (2012-2013),7,2013,2,5427
760,R 1200 GS TRIPLE BLACK   (2011-2013),7,2013,2,6400
761,R 1200 R   (2011-2014),7,2013,2,8686
762,R 1200 R 90 Aniversario   (2013-2014),7,2013,2,4600
763,R 1200 RT   (2010-2013),7,2013,2,10581
764,R 1200 RT 90 Aniversario   (2013-2014),7,2013,2,8219
765,S 1000 RR   (2012-2014),7,2013,2,4667
766,C 600 Sport   (2014-2015),7,2014,2,4800
767,C 600 Sport  Edición Especial (2014-2015),7,2014,2,7170
768,C 650 GT   (2014-2015),7,2014,2,6910
769,C 650 GT  Edición Especial (2014-2015),7,2014,2,8949
770,F 650 GS 30 YEARS GS   (2011-2014),7,2014,2,2827
771,F 700 GS   (2012-2015),7,2014,2,5508
772,F 800 GS   (2012-2015),7,2014,2,5443
773,F 800 GS Adventure   (2013-2018),7,2014,2,2808
774,F 800 GT   (2013-2016),7,2014,2,1685
775,F 800 R   (2012-2014),7,2014,2,8813
776,F 800 R  35 kW (2012-2019),7,2014,2,9523
777,G 650 GS   (2011-2017),7,2014,2,8353
778,G 650 GS Sertao   (2011-2014),7,2014,2,1785
779,HP4   (2012-2016),7,2014,2,5668
780,K 1300 S   (2009-2015),7,2014,2,6412
781,K 1300 S HP   (2012-2015),7,2014,2,7091
782,K 1600 GT   (2011-2016),7,2014,2,7396
783,K 1600 GT Sport   (2014-2017),7,2014,2,4506
784,K 1600 GTL   (2011-2016),7,2014,2,3674
785,K 1600 GTL  Exclusive (2014-2016),7,2014,2,5786
786,R 1200 GS   (2013-2016),7,2014,2,5376
787,R 1200 GS Adventure   (2014-2018),7,2014,2,2074
788,R 1200 R   (2011-2014),7,2014,2,10556
789,R 1200 R 90 Aniversario   (2013-2014),7,2014,2,1914
790,R 1200 R Darkwhite   (2014),7,2014,2,9208
791,R 1200 RT   (2014-2018),7,2014,2,6987
792,R 1200 RT 90 Aniversario   (2013-2014),7,2014,2,4827
793,R nineT   (2014-2016),7,2014,2,10781
794,S 1000 R   (2014-2016),7,2014,2,7925
795,S 1000 RR   (2012-2014),7,2014,2,4093
796,Special Edition   (2014),7,2014,2,4467
797,C 600 Sport   (2014-2015),7,2015,2,7990
798,C 600 Sport  Edición Especial (2014-2015),7,2015,2,3191
799,C 650 GT   (2014-2015),7,2015,2,6871
800,C 650 GT  Edición Especial (2014-2015),7,2015,2,9509
801,C 650 Sport   (modelo actual),7,2015,2,6849
802,F 700 GS   (2012-2015),7,2015,2,2634
803,F 800 GS   (2012-2015),7,2015,2,6243
804,F 800 GS Adventure   (2013-2018),7,2015,2,4856
805,F 800 GT   (2013-2016),7,2015,2,5322
806,F 800 R  2015 (2015),7,2015,2,1864
807,F 800 R  35 kW (2012-2019),7,2015,2,5342
808,G 650 GS   (2011-2017),7,2015,2,10295
809,HP4   (2012-2016),7,2015,2,2555
810,K 1300 S   (2009-2015),7,2015,2,6316
811,K 1300 S HP   (2012-2015),7,2015,2,3896
812,K 1600 GT   (2011-2016),7,2015,2,4326
813,K 1600 GT Sport   (2014-2017),7,2015,2,9736
814,K 1600 GTL   (2011-2016),7,2015,2,5133
815,K 1600 GTL  Exclusive (2014-2016),7,2015,2,5271
816,R 1200 GS   (2013-2016),7,2015,2,10961
817,R 1200 GS Adventure   (2014-2018),7,2015,2,5586
818,R 1200 R   (2015-2019),7,2015,2,2968
819,R 1200 RS   (2015-2018),7,2015,2,9318
820,R 1200 RT   (2014-2018),7,2015,2,10753
821,R nineT   (2014-2016),7,2015,2,4179
822,S 1000 R   (2014-2016),7,2015,2,6925
823,S 1000 RR   (2015-2016),7,2015,2,5480
824,S 1000 XR   (2015-2016),7,2015,2,2604
825,Special Edition   (2014),7,2015,2,10755
826,C 650  Sport (2016),7,2016,2,5469
827,C 650 GT   (modelo actual),7,2016,2,6049
828,C 650 Sport   (modelo actual),7,2016,2,6468
829,F 700 GS   (2016-2018),7,2016,2,8401
830,F 800 GS   (2016-2018),7,2016,2,3698
831,F 800 GS Adventure   (2013-2018),7,2016,2,10520
832,F 800 GT   (2013-2016),7,2016,2,7137
833,F 800 R  35 kW (2012-2019),7,2016,2,6864
834,F800 R   (2016-2020),7,2016,2,3881
835,G 310 R   (2016-2020),7,2016,2,6240
836,G 650 GS   (2011-2017),7,2016,2,7589
837,HP4   (2012-2016),7,2016,2,8593
838,K 1600 GT   (2011-2016),7,2016,2,6377
839,K 1600 GT Sport   (2014-2017),7,2016,2,5437
840,K 1600 GTL   (2011-2016),7,2016,2,4621
841,K 1600 GTL  Exclusive (2014-2016),7,2016,2,7148
842,R 1200 GS   (2013-2016),7,2016,2,6261
843,R 1200 GS Adventure   (2014-2018),7,2016,2,6455
844,R 1200 R   (2015-2019),7,2016,2,4225
845,R 1200 RS   (2015-2018),7,2016,2,4039
846,R 1200 RT   (2014-2018),7,2016,2,6259
847,R nineT   (2014-2016),7,2016,2,7951
848,R nineT  Scrambler (modelo actual),7,2016,2,3970
849,S 1000 R   (2014-2016),7,2016,2,3614
850,S 1000 RR   (2015-2016),7,2016,2,2292
851,S 1000 XR   (2015-2016),7,2016,2,2430
852,S 1000 XR   (2016-2019),7,2016,2,4887
853,Special Edition   (2014),7,2016,2,8908
854,C 650  Sport (2016),7,2017,2,2512
855,C 650 GT   (modelo actual),7,2017,2,5907
856,C 650 Sport   (modelo actual),7,2017,2,1610
857,C 650 Sport  Akrapovic (2017),7,2017,2,2424
858,F 700 GS   (2016-2018),7,2017,2,1724
859,F 800 GS   (2016-2018),7,2017,2,1985
860,F 800 GS Adventure   (2013-2018),7,2017,2,2281
861,F 800 GT   (2017-2020),7,2017,2,3370
862,F 800 R  35 kW (2012-2019),7,2017,2,3604
863,F800 R   (2016-2020),7,2017,2,3213
864,G 310 GS   (2017-2020),7,2017,2,9172
865,G 310 R   (2016-2020),7,2017,2,3724
866,G 650 GS   (2011-2017),7,2017,2,7701
867,HP4  Race (modelo actual),7,2017,2,3658
868,K 1600  GTL (modelo actual),7,2017,2,9263
869,K 1600 B   (modelo actual),7,2017,2,8388
870,K 1600 GT   (modelo actual),7,2017,2,3801
871,K 1600 GT Sport   (2014-2017),7,2017,2,3201
872,K1600 GTL   (modelo actual),7,2017,2,9352
873,R 1200 GS   (2017-2018),7,2017,2,8713
874,R 1200 GS   (2017-2018),7,2017,2,9957
875,R 1200 GS   (2017-2018),7,2017,2,6121
876,R 1200 GS  Ride (2017-2019),7,2017,2,5511
877,R 1200 GS Adventure   (2014-2018),7,2017,2,7209
878,R 1200 R   (2015-2019),7,2017,2,4807
879,R 1200 RS   (2015-2018),7,2017,2,8063
880,R 1200 RT   (2014-2018),7,2017,2,5528
881,R nineT   (modelo actual),7,2017,2,5080
882,R nineT  Pure (modelo actual),7,2017,2,7688
883,R nineT  Racer (modelo actual),7,2017,2,4705
884,R nineT  Scrambler (modelo actual),7,2017,2,8074
885,R nineT  Urban GS (modelo actual),7,2017,2,6807
886,S 1000 R   (modelo actual),7,2017,2,2148
887,S 1000 RR   (2017-2018),7,2017,2,9085
888,S 1000 XR   (2016-2019),7,2017,2,2227
889,Special Edition   (2014),7,2017,2,6976
890,C 400 X   (2018-2020),7,2018,2,10019
891,C 650  Sport (2016),7,2018,2,5670
892,C 650 GT   (modelo actual),7,2018,2,2683
893,C 650 Sport   (modelo actual),7,2018,2,5820
894,F 700 GS   (2016-2018),7,2018,2,8516
895,F 750  GS (modelo actual),7,2018,2,7470
896,F 800 GS   (2016-2018),7,2018,2,6002
897,F 800 GS Adventure   (2013-2018),7,2018,2,9047
898,F 800 GT   (2017-2020),7,2018,2,8513
899,F 800 R  35 kW (2012-2019),7,2018,2,4464
900,F 850  GS (modelo actual),7,2018,2,9780
901,F 850  GS Adventure (modelo actual),7,2018,2,6834
902,F800 R   (2016-2020),7,2018,2,5583
903,G 310 GS   (2017-2020),7,2018,2,6941
904,G 310 R   (2016-2020),7,2018,2,10195
905,HP4  Race (modelo actual),7,2018,2,10747
906,K 1600  GTL (modelo actual),7,2018,2,4536
907,K 1600 B   (modelo actual),7,2018,2,10886
908,K 1600 Grand America   (modelo actual),7,2018,2,9938
909,K 1600 GT   (modelo actual),7,2018,2,7763
910,K1600 GTL   (modelo actual),7,2018,2,9122
911,R 1200 GS   (2017-2018),7,2018,2,8704
912,R 1200 GS   (2017-2018),7,2018,2,2050
913,R 1200 GS   (2017-2018),7,2018,2,3560
914,R 1200 GS  Ride (2017-2019),7,2018,2,10001
915,R 1200 GS Adventure   (2014-2018),7,2018,2,1505
916,R 1200 R   (2015-2019),7,2018,2,2858
917,R 1200 RS   (2015-2018),7,2018,2,3458
918,R 1200 RT   (2014-2018),7,2018,2,2741
919,R 1250 RT   (2018-2020),7,2018,2,3166
920,R nineT   (modelo actual),7,2018,2,2496
921,R nineT  Pure (modelo actual),7,2018,2,6576
922,R nineT  Racer (modelo actual),7,2018,2,7625
923,R nineT  Scrambler (modelo actual),7,2018,2,2204
924,R nineT  Urban GS (modelo actual),7,2018,2,3823
925,S 1000 R   (modelo actual),7,2018,2,6686
926,S 1000 RR   (2017-2018),7,2018,2,5635
927,S 1000 XR   (2016-2019),7,2018,2,9457
928,Special Edition   (2014),7,2018,2,8375
929,C 400 GT   (2019-2020),7,2019,2,10850
930,C 400 X   (2018-2020),7,2019,2,4254
931,C 650  Sport (2016),7,2019,2,2502
932,C 650 GT   (modelo actual),7,2019,2,10986
933,C 650 Sport   (modelo actual),7,2019,2,4596
934,F 750  GS (modelo actual),7,2019,2,3924
935,F 800 GT   (2017-2020),7,2019,2,2507
936,F 800 R  35 kW (2012-2019),7,2019,2,4742
937,F 850  GS (modelo actual),7,2019,2,9894
938,F 850  GS Adventure (modelo actual),7,2019,2,6126
939,F800 R   (2016-2020),7,2019,2,6671
940,G 310 GS   (2017-2020),7,2019,2,3517
941,G 310 R   (2016-2020),7,2019,2,1873
942,HP4  Race (modelo actual),7,2019,2,2456
943,K 1600  GTL (modelo actual),7,2019,2,9432
944,K 1600 B   (modelo actual),7,2019,2,10747
945,K 1600 Grand America   (modelo actual),7,2019,2,2725
946,K 1600 GT   (modelo actual),7,2019,2,4613
947,K1600 GTL   (modelo actual),7,2019,2,2283
948,R 1200 GS   (2019),7,2019,2,6585
949,R 1200 GS  Ride (2017-2019),7,2019,2,9882
950,R 1200 R   (2015-2019),7,2019,2,1860
951,R 1200 RT   (2019),7,2019,2,4479
952,R 1250 GS   (modelo actual),7,2019,2,5468
953,R 1250 GS  HP (modelo actual),7,2019,2,2404
954,R 1250 GS Adventure   (modelo actual),7,2019,2,10986
955,R 1250 R   (modelo actual),7,2019,2,7535
956,R 1250 RS   (modelo actual),7,2019,2,3809
957,R 1250 RT   (2018-2020),7,2019,2,10244
958,R nineT   (modelo actual),7,2019,2,3132
959,R nineT  /5 (modelo actual),7,2019,2,2204
960,R nineT  Pure (modelo actual),7,2019,2,5893
961,R nineT  Racer (modelo actual),7,2019,2,1687
962,R nineT  Scrambler (modelo actual),7,2019,2,9156
963,R nineT  Urban GS (modelo actual),7,2019,2,10665
964,S 1000 R   (modelo actual),7,2019,2,7693
965,S 1000 RR   (modelo actual),7,2019,2,10017
966,S 1000 XR   (2016-2019),7,2019,2,1691
967,Special Edition   (2014),7,2019,2,6330
968,C 400 GT   (2019-2020),7,2020,2,8581
969,C 400 X   (2018-2020),7,2020,2,3973
970,C 650  Sport (2016),7,2020,2,4547
971,C 650 GT   (modelo actual),7,2020,2,10324
972,C 650 Sport   (modelo actual),7,2020,2,4204
973,F 750  GS (modelo actual),7,2020,2,9869
974,F 800 GT   (2017-2020),7,2020,2,10043
975,F 850  GS (modelo actual),7,2020,2,10020
976,F 850  GS Adventure (modelo actual),7,2020,2,1833
977,F 900 R   (modelo actual),7,2020,2,4561
978,F 900 XR   (modelo actual),7,2020,2,4914
979,F800 R   (2016-2020),7,2020,2,4082
980,G 310 GS   (2017-2020),7,2020,2,1506
981,G 310 R   (2016-2020),7,2020,2,4943
982,HP4  Race (modelo actual),7,2020,2,6066
983,K 1600  GTL (modelo actual),7,2020,2,9942
984,K 1600 B   (modelo actual),7,2020,2,1508
985,K 1600 Grand America   (modelo actual),7,2020,2,2366
986,K 1600 GT   (modelo actual),7,2020,2,9819
987,K1600 GTL   (modelo actual),7,2020,2,2128
988,R 1200 RT   (2019),7,2020,2,1954
989,R 1250 GS   (modelo actual),7,2020,2,4458
990,R 1250 GS  40 Aniversario (modelo actual),7,2020,2,7348
991,R 1250 GS  HP (modelo actual),7,2020,2,8097
992,R 1250 GS Adventure   (modelo actual),7,2020,2,10887
993,R 1250 GS Adventure  40 Aniversario (modelo actual),7,2020,2,4148
994,R 1250 R   (modelo actual),7,2020,2,7341
995,R 1250 RS   (modelo actual),7,2020,2,5410
996,R 1250 RT   (2018-2020),7,2020,2,5306
997,R 18  Classic (modelo actual),7,2020,2,3465
998,R 18  First Edition (modelo actual),7,2020,2,5111
999,R nineT   (modelo actual),7,2020,2,3890
1000,R nineT  /5 (modelo actual),7,2020,2,10237
1001,R nineT  Pure (modelo actual),7,2020,2,8062
1002,R nineT  Racer (modelo actual),7,2020,2,6754
1003,R nineT  Scrambler (modelo actual),7,2020,2,8658
1004,R nineT  Urban GS (modelo actual),7,2020,2,9153
1005,S 1000 R   (modelo actual),7,2020,2,1621
1006,S 1000 RR   (modelo actual),7,2020,2,1883
1007,S 1000 XR   (modelo actual),7,2020,2,5352
1008,Special Edition   (2014),7,2020,2,3512
1009,C 400 GT   (modelo actual),7,2021,2,6840
1010,C 400 X   (modelo actual),7,2021,2,8460
1011,C 650  Sport (2016),7,2021,2,3762
1012,C 650 GT   (modelo actual),7,2021,2,7869
1013,C 650 Sport   (modelo actual),7,2021,2,7328
1014,F 750  GS (modelo actual),7,2021,2,4405
1015,F 750  GS 40 Aniversario (modelo actual),7,2021,2,8286
1016,F 850  GS (modelo actual),7,2021,2,6306
1017,F 850  GS 40 Aniversario (modelo actual),7,2021,2,9733
1018,F 850  GS Adventure (modelo actual),7,2021,2,2341
1019,F 850  GS Adventure 40 Aniversario (modelo actual),7,2021,2,9556
1020,F 900 R   (modelo actual),7,2021,2,4447
1021,F 900 XR   (modelo actual),7,2021,2,4105
1022,G 310 GS   (modelo actual),7,2021,2,9102
1023,G 310 R   (modelo actual),7,2021,2,9357
1024,HP4  Race (modelo actual),7,2021,2,2433
1025,K 1600  GTL (modelo actual),7,2021,2,3471
